CD_auc,HYP_auc,MI_auc,NORM_auc,STTC_auc,condition,macro_auc,macro_auprc,macro_brier,macro_ece,n_test,seed,variant,w_fused
0.9171124578294986,0.9079513910794271,0.9228232568402471,0.946387175703457,0.9355969953657762,mask_only,0.9259742553636812,0.8171209266428294,0.09852298940759867,0.07397755236539694,2198,2038,demo,1.0
0.9170561910086804,0.9082885149201942,0.9217420564872021,0.9463594284056656,0.9354344713448405,none,0.9257761324333167,0.8166285070519717,0.10019836337207125,0.07829899949803953,2198,2038,demo,1.0
0.9212951556044123,0.9082234559333797,0.9272429390997351,0.9485195134973787,0.9360742666103555,normal,0.9282710661490523,0.8193409861469299,0.09775649626715224,0.08000472279775206,2198,2039,demo,1.0
0.9236240097039536,0.9112891142514669,0.9237654457193292,0.9452554222844434,0.9359002972358327,shuffle_val,0.9279668578390051,0.8184305330187283,0.09887612186905129,0.0792106976030204,2198,2039,demo,1.0
0.922792445320496,0.9119830767774904,0.925817519858782,0.9478645091040565,0.9360181843777791,mask_only,0.9288951470877208,0.8197608260767799,0.09859761363050187,0.08149934672663531,2198,2039,demo,1.0
0.9228552272468823,0.9121033373288752,0.9258219329214475,0.9478552600047928,0.9359220434076481,none,0.9289115601819292,0.8198601844773235,0.09948506188707096,0.08313239875146962,2198,2039,demo,1.0
0.9131548273378567,0.9068927039303514,0.9264000441306266,0.9479174812180222,0.9364382288544231,normal,0.926160657094256,0.8138664422495177,0.09876619595224179,0.07995636027238581,2198,2040,demo,1.0
0.9130067567567567,0.903235600277585,0.9237378640776699,0.9450645545087256,0.9361520950147474,shuffle_val,0.924239374127097,0.8117847819934434,0.09839949038662892,0.07713420051254061,2198,2040,demo,1.0
0.9146260566316667,0.9067625859567219,0.9252007943512798,0.9475323823577635,0.9361772747926388,mask_only,0.926059818818014,0.8141229782956637,0.09984380965946799,0.0823775929692849,2198,2040,demo,1.0
0.914595257950798,0.9067901867390069,0.9252030008826125,0.9475491989018797,0.936079989287149,none,0.9260435267522892,0.8140009900906489,0.09984275129530944,0.08200611422975534,2198,2040,demo,1.0
0.9154244532049582,0.9121979685824239,0.9252824360105913,0.9481478678724129,0.9352708027885459,normal,0.9272647056917863,0.8192863077711436,0.09648578291888685,0.07466600540788247,2198,2041,demo,1.0
0.9155820003032487,0.911366002144975,0.9237830979699911,0.9464884953817566,0.9351288804040668,shuffle_val,0.9264696952408077,0.8194248950341452,0.0959061314845736,0.07203109821258105,2198,2041,demo,1.0
0.9173837231340738,0.9119535045107565,0.9239496910856134,0.9473204939019009,0.9350533410703924,mask_only,0.9271321507405472,0.8191256856920391,0.09670720028200788,0.07460533122565231,2198,2041,demo,1.0
0.9174026761684546,0.9119180177906757,0.9239441747572815,0.947318812247489,0.9350842435250775,none,0.9271335848977957,0.8190766701245588,0.09717267953665776,0.07579641173120925,2198,2041,demo,1.0
0.9170686289374929,0.9145874077345278,0.9255753530450131,0.9495570942693421,0.9345875151794003,normal,0.9282751998331552,0.8200959477780266,0.09706759637544167,0.07766211514694081,2198,2042,demo,1.0
0.9185007675978926,0.9118785881016971,0.9232711827007943,0.9471708266592676,0.9338721805802107,shuffle_val,0.9269387091279725,0.8171753110871617,0.09730707449690718,0.07498172876669387,2198,2042,demo,1.0
0.9188691672036693,0.9136568670746325,0.9247992056487201,0.9485111052253206,0.9344890851385518,mask_only,0.9280650860581788,0.8195705300684677,0.09794431720613846,0.07944994737151773,2198,2042,demo,1.0
0.9188952276259428,0.9134912623809224,0.9247650044130625,0.9485161501885554,0.9344421591888449,none,0.9280219607594656,0.8193372350013945,0.09772622950984773,0.0785570548311603,2198,2042,demo,1.0
0.9156850574276941,0.9119180177906757,0.9303971756398941,0.9498454980009334,0.9386609165210245,normal,0.9293013330760443,0.8222793933590905,0.09658401108143813,0.07411797938454623,2198,2043,demo,1.0
0.9167227360600433,0.9109342470506594,0.9275992939099735,0.9478132186445024,0.9383244231255657,shuffle_val,0.928278783758149,0.8212695823423701,0.09646299465167765,0.07229492889738307,2198,2043,demo,1.0
0.9165260983283423,0.9121447385023027,0.9294240953221535,0.9490937984789436,0.9386540493088723,mask_only,0.9291685559881229,0.8221772655980899,0.09645666738109317,0.07297573946073575,2198,2043,demo,1.0
0.9165616352678063,0.9119811052930414,0.9294395410414826,0.949087912688503,0.9385819435812741,none,0.9291304275744215,0.8219705511464628,0.09713595274255561,0.07481216342081823,2198,2043,demo,1.0
0.9155808157385998,0.9127558986814713,0.9327736098852604,0.9512732225963904,0.9371260946050036,normal,0.929901928301345,0.8239815410094066,0.09501472745692942,0.07343747017408711,2198,2024,demo+anthro,1.0
0.9173635855350442,0.912365544760583,0.9272374227714034,0.949122386603941,0.9359861373877353,shuffle_val,0.9284150154117412,0.8210340484435861,0.09604338289064937,0.0747406189651894,2198,2024,demo+anthro,1.0
0.9163697357947009,0.9138934452085042,0.9306740953221535,0.9505610419530734,0.9364622640969559,mask_only,0.9295921164750777,0.8230381737564786,0.09515320175441766,0.07473915226280632,2198,2024,demo+anthro,1.0
0.9153794397483037,0.9141043940445398,0.9272186672550752,0.9497488028722658,0.9355443467392761,none,0.9283991301318922,0.8212642013323231,0.09719124590306824,0.077446841315095,2198,2024,demo+anthro,1.0
0.9182674083620787,0.904856160494606,0.9336352603706973,0.9500876562362053,0.9373149429391897,normal,0.9288322856805553,0.8215676066638535,0.09565177946757619,0.07432859235468248,2198,2025,demo+anthro,1.0
0.9196948087638831,0.903663412403003,0.9279159311562224,0.9467386414754836,0.9367106282697946,shuffle_val,0.9269446844136773,0.8173908724799588,0.09675299233787296,0.07429425105484008,2198,2025,demo+anthro,1.0
0.9198049732762216,0.9064826351649737,0.9310348631950573,0.9497294638465322,0.9367369525830447,mask_only,0.9287577776131659,0.8201065017365702,0.09579668546792805,0.0742664967037946,2198,2025,demo+anthro,1.0
0.9193311474167014,0.906934105103779,0.9274558693733451,0.948099940721682,0.9355546475575043,none,0.9274751420346024,0.8177473591247221,0.09804657882325163,0.0777048736282127,2198,2025,demo+anthro,1.0
0.9164396251089798,0.9138500725506277,0.9325364077669902,0.9506791781754892,0.93883259682483,normal,0.9304675760853833,0.8239155199961077,0.09597710833172703,0.07366746950999412,2198,2026,demo+anthro,1.0
0.9176324817103219,0.9114941486341555,0.9281774051191527,0.9481789784790275,0.9384869471465017,shuffle_val,0.9287939922178318,0.8187742692896485,0.09600926542632622,0.07157943279353385,2198,2026,demo+anthro,1.0
0.9177758140328267,0.914100451075642,0.9296006178287731,0.9490996842693842,0.9387387449254163,mask_only,0.9298630624264085,0.822567966280238,0.0957173538303924,0.07285800039438278,2198,2026,demo+anthro,1.0
0.9173067264319017,0.9140196202132358,0.9276908649602823,0.9481823417878509,0.9383095441659027,none,0.9291018195118348,0.8213810052872772,0.09783865726306051,0.07716123116622531,2198,2026,demo+anthro,1.0
0.9194531575755278,0.9096074380165289,0.9294759488084731,0.9483000575966636,0.9344410146534862,normal,0.928255523330136,0.8207355637404087,0.09747262392868045,0.07694438489684362,2198,2027,demo+anthro,1.0
0.9206412759182746,0.9052307425399028,0.9230814210061784,0.9444087092881976,0.9329016145960305,shuffle_val,0.9252527526697168,0.8137329355988504,0.0984382656245503,0.07512698743856146,2198,2027,demo+anthro,1.0
0.9194496038815815,0.9098755599015835,0.9267166813768757,0.9473671598118228,0.9338138092769169,mask_only,0.927444562849756,0.8185230448949199,0.09818321542109978,0.07829318716644498,2198,2027,demo+anthro,1.0
0.9193145635116181,0.9099189325594601,0.9239298323036187,0.9464948015858001,0.9328661339999108,none,0.9265048527920815,0.8164743323325215,0.09970010289598269,0.08025489230744134,2198,2027,demo+anthro,1.0
0.9164147492513551,0.9115946943410512,0.9330494263018534,0.9521493645448391,0.9368834531089587,normal,0.9300183375096115,0.8223531509943361,0.09681558233785068,0.07856735548199939,2198,2028,demo+anthro,1.0
0.9163365679845343,0.9104236325783862,0.9297208737864077,0.9501162443612026,0.9352353221924262,shuffle_val,0.9283665281805913,0.8188729515383519,0.09726129348899225,0.07777585755026512,2198,2028,demo+anthro,1.0
0.9167179978014481,0.9115986373099491,0.9308313106796117,0.9513350233960169,0.9362339292928947,mask_only,0.9293433796959842,0.8206916056399198,0.0976216240748495,0.08006389491464733,2198,2028,demo+anthro,1.0
0.9166078332891096,0.9115217494164406,0.929082082965578,0.9506501696368888,0.9357194606491576,none,0.9287162591914349,0.8192079173209088,0.097950025271347,0.08058777904707422,2198,2028,demo+anthro,1.0
0.918420217201774,0.9093373446470254,0.9298036187113856,0.9505526336810154,0.9357629529927882,normal,0.9287753534467977,0.8223759360750365,0.09549612135436024,0.07595847463527386,2198,2029,demo+anthro,1.0
0.919138063378947,0.9084225758627216,0.9242994263018536,0.946840381567386,0.9347065468567054,shuffle_val,0.9266813987935227,0.8162726201732561,0.09580429104961682,0.07358152825619509,2198,2029,demo+anthro,1.0
0.9190646203707213,0.9133138287805186,0.9266758605472197,0.9501961229457541,0.9352936934957201,mask_only,0.9289088252279868,0.8217906669256726,0.09540710022213528,0.07606945502701104,2198,2029,demo+anthro,1.0
0.9187199120579205,0.91327439909154,0.925479920564872,0.9492459882031944,0.9346619099777159,none,0.9282764259790486,0.8203850408020937,0.09707292909957861,0.07892977654795504,2198,2029,demo+anthro,1.0
0.9197966813236798,0.9078252160746956,0.9278078111209179,0.949454513350234,0.9372668724541242,normal,0.9284302188647304,0.8213156316191821,0.09576500410637973,0.07533738831423611,2198,2030,demo+anthro,1.0
0.9209836151017777,0.9053332597312472,0.9240087157987644,0.9478376026334707,0.9367758667852406,shuffle_val,0.9269878120101002,0.8186806522156804,0.0963940077673286,0.07583666200156167,2198,2030,demo+anthro,1.0
0.9211838065274249,0.9080893949908524,0.9250805383936452,0.9483706870819513,0.9365343698245542,mask_only,0.9278517593636856,0.8198974244703157,0.096398035128611,0.07684623714201261,2198,2030,demo+anthro,1.0
0.919784835677192,0.9075275219229071,0.9207116063548102,0.9470287268614863,0.9354607956580907,none,0.9261026972948972,0.8165535319647297,0.09786177099768216,0.07959658140976109,2198,2030,demo+anthro,1.0
0.9185386736666541,0.9150546495489245,0.9283726831421006,0.9498446571737277,0.9364370843190643,normal,0.9296495495700942,0.8226099014605823,0.09473187141251861,0.07103712314666785,2198,2031,demo+anthro,1.0
0.9199956881846784,0.9162079679515489,0.9241140776699028,0.9472246396004389,0.9353005607078723,shuffle_val,0.9285685868228881,0.8197050309646347,0.09555058393974232,0.07093095639296423,2198,2031,demo+anthro,1.0
0.9193358856752968,0.9179487887199546,0.9261893203883496,0.9491207049495295,0.9358487931446909,mask_only,0.9296886985755644,0.821716996054873,0.09475436695987174,0.07080062549088037,2198,2031,demo+anthro,1.0
0.9184119252492324,0.9175426629234747,0.9227780229479258,0.9481688885525581,0.9349022624030435,none,0.9283607524152468,0.8196848547794652,0.09686993145208653,0.07349769330733294,2198,2031,demo+anthro,1.0
0.9166173098063001,0.9064757349694026,0.9318303177405118,0.9486817931480991,0.9389573511789288,normal,0.9285125013686486,0.8255238374409732,0.0949460908185575,0.07388725068609668,2198,2032,demo+anthro,1.0
0.9171811625791287,0.903292773326604,0.9255262577228596,0.9438907597294218,0.9385224277426214,shuffle_val,0.9256826762201269,0.8194607649145311,0.09661123834460424,0.07407322684035887,2198,2032,demo+anthro,1.0
0.918265039232781,0.9084600340672512,0.9285591350397174,0.9483294865488667,0.9384858026111429,mask_only,0.928419899499952,0.8239854605816704,0.09572167177539853,0.0746703802165454,2198,2032,demo+anthro,1.0
0.9171136423941472,0.9084600340672512,0.9252625772285967,0.9467554580195996,0.9373973494850163,none,0.9269978122389222,0.8215418293409968,0.09706555222558692,0.07712942004609555,2198,2032,demo+anthro,1.0
0.9136014082104545,0.9016938994385212,0.930346425419241,0.9481133939569748,0.9373630134242552,normal,0.9262236280898893,0.8168842957278478,0.09680253839207235,0.07394472632341784,2198,2033,demo+anthro,1.0
0.9143097778704371,0.901388319348937,0.9260260370697264,0.9444078684609919,0.9362779939042047,shuffle_val,0.9244819993308594,0.8137824664626752,0.09767429133285352,0.07491935832330336,2198,2033,demo+anthro,1.0
0.916907528145256,0.9046905558008959,0.9280648720211827,0.9485413750047297,0.9375472836170065,mask_only,0.9271503229178142,0.8179305300657751,0.09696749592486455,0.07402386116708284,2198,2033,demo+anthro,1.0
0.9155535707516774,0.9050375370639077,0.9253982789055605,0.947121217854125,0.9363066072881723,none,0.9258834423726885,0.8157366543951268,0.09863435874031258,0.07609719245039967,2198,2033,demo+anthro,1.0
0.9200774231454455,0.9082510567156646,0.9320244924977935,0.9481033040305052,0.9407016230655922,normal,0.9298315798910002,0.8231531316043406,0.09403624658072181,0.07178940354407956,2198,2034,demo+anthro,1.0
0.920739594784125,0.909262428237966,0.9308671668137688,0.9478619866224393,0.9391164415937885,shuffle_val,0.9295695236104174,0.8224965663734782,0.09503188898158578,0.07136566782428488,2198,2034,demo+anthro,1.0
0.9205968547439444,0.9129195318907325,0.930186451897617,0.9479452285158139,0.9394689584842688,mask_only,0.9302234051064753,0.8240216409149521,0.09449572360527457,0.07187069586492502,2198,2034,demo+anthro,1.0
0.9197564061256207,0.912335972493849,0.9269318181818181,0.9471069237916262,0.938593388934861,none,0.9289449019055549,0.8215792596522811,0.09651971780890004,0.07605133164693557,2198,2034,demo+anthro,1.0
0.9207846082407792,0.9115296353542363,0.9331034863195058,0.9497303046737381,0.9388005498347864,normal,0.9307897168846091,0.8236755667507042,0.0942395365000246,0.07515053268765529,2198,2035,demo+anthro,1.0
0.921046397028164,0.9089923348684625,0.9279148278905559,0.946857198111502,0.9378585972345737,shuffle_val,0.9285338710266517,0.8185104488873657,0.09569316602329696,0.07459429248511673,2198,2035,demo+anthro,1.0
0.9225910693301997,0.9127480127436753,0.9307943512797882,0.9495158937362576,0.9382855089233699,mask_only,0.9307869672026582,0.822673608039959,0.09467912087143686,0.07541478756449835,2198,2035,demo+anthro,1.0
0.9212655414881923,0.9124542615607848,0.9272859664607238,0.9485371708687006,0.9370230864227205,none,0.9293132053602244,0.8199809189391066,0.09699939341951883,0.07950576825796186,2198,2035,demo+anthro,1.0
0.9205216348887457,0.9094792915273484,0.9344240953221535,0.9523217341220291,0.9370459771298945,normal,0.9307585465980341,0.8260524267573335,0.09569895962436377,0.076406402911635,2198,2036,demo+anthro,1.0
0.9221575186687389,0.9088503879881396,0.9291835834068842,0.9491467705929093,0.9364210608240426,shuffle_val,0.9291518642961428,0.823214089680589,0.096595139728918,0.07557018704567027,2198,2036,demo+anthro,1.0
0.9219762802774724,0.9107607564191533,0.9320774492497794,0.9514497963096095,0.9369338126647415,mask_only,0.930639618984151,0.8254444776969073,0.09601358921580394,0.07569496755082633,2198,2036,demo+anthro,1.0
0.9208260680034874,0.9106720396189515,0.9291361429832303,0.9500515006663555,0.9360708330042794,none,0.929351316855261,0.8229945421911096,0.09748959432038601,0.07804214775552204,2198,2036,demo+anthro,1.0
0.9176407736628633,0.9087636426723866,0.9289838923212711,0.9490130790671862,0.935856804892202,normal,0.9280516385231818,0.8184551152812528,0.09651997433604101,0.0752960507939445,2198,2037,demo+anthro,1.0
0.9166540313104129,0.9059739921771497,0.9243523830538395,0.9450830527072535,0.9337108010946336,shuffle_val,0.9251548520686578,0.8126043920782384,0.09752035330724346,0.07261964921346306,2198,2037,demo+anthro,1.0
0.91773316970547,0.9096705255188948,0.9260282436010591,0.9483572338466584,0.9348496137765431,mask_only,0.9273277572897249,0.817631655779097,0.09651580139872803,0.07453436544909933,2198,2037,demo+anthro,1.0
0.9175614078313937,0.9103132294492462,0.9237599293909972,0.9472570114478625,0.9343769206733988,none,0.9266536997585796,0.8164959866286898,0.09853639839473871,0.07916728482067753,2198,2037,demo+anthro,1.0
0.919160570107274,0.9113048861270582,0.9281718887908208,0.9498736657123278,0.936581295774261,normal,0.9290184613023482,0.8207781813224813,0.09663695535320799,0.07455698942383351,2198,2038,demo+anthro,1.0
0.921562867215041,0.9107952573970096,0.9225165489849955,0.9468218833688582,0.9360593876506924,shuffle_val,0.9275511889233193,0.8180605849505351,0.09764303337264466,0.07357426854849344,2198,2038,demo+anthro,1.0
0.9213828133884234,0.9124838338275189,0.9267497793468666,0.9497748685156456,0.935951229059295,mask_only,0.92926850482755,0.8203055243263997,0.09642038591082633,0.07274523269403248,2198,2038,demo+anthro,1.0
0.9200608392403624,0.9131639959623998,0.9211849073256839,0.9481033040305052,0.9349022624030435,none,0.9274830617923989,0.8179191479934029,0.09903955187094925,0.07717903198152865,2198,2038,demo+anthro,1.0
0.9179025624502483,0.9026461264273549,0.9299966902030009,0.9491383623208512,0.9370471216652532,normal,0.9273461726133417,0.8189470374134691,0.09791073361311667,0.07958793222551226,2198,2039,demo+anthro,1.0
0.9196616409537166,0.9086433821210018,0.9241449691085613,0.9446971130197889,0.9338847704691564,shuffle_val,0.9262063751344451,0.814860985629277,0.09914531196435919,0.07971061998800552,2198,2039,demo+anthro,1.0
0.9203066364049884,0.9072751719134439,0.9266747572815534,0.9489857521829976,0.9367918902802623,mask_only,0.9280068416126491,0.8193743783653525,0.09874368263194895,0.08114533144447977,2198,2039,demo+anthro,1.0
0.9190575129828286,0.9078074727146551,0.9240622241835835,0.9477501566040669,0.9355878390829067,none,0.9268530411136082,0.8175031492956852,0.09983307308359178,0.0834666102565802,2198,2039,demo+anthro,1.0
0.9146888385580532,0.9090534508863795,0.9252449249779346,0.9477013886261303,0.9363386542782159,normal,0.9266054514653426,0.8175271044601882,0.09901198737490349,0.07955403101380872,2198,2040,demo+anthro,1.0
0.9160037053182213,0.9079356192038357,0.9196182700794351,0.9436242175051816,0.934873649019076,shuffle_val,0.9244110922251499,0.8121759406973125,0.09946695320511037,0.07845886391801729,2198,2040,demo+anthro,1.0
0.9158390508320382,0.9084324332849664,0.9222594880847309,0.9464931199313886,0.9354195923851774,mask_only,0.9256887369036603,0.8158691485113707,0.10057310927323644,0.08424143868326703,2198,2040,demo+anthro,1.0
0.915258614154126,0.9091125954198473,0.9208086937334509,0.9455539159425043,0.93483473481688,none,0.9251137108133618,0.8142091096452143,0.10135361292686182,0.08509955334945637,2198,2040,demo+anthro,1.0
0.9156850574276941,0.9120934799066305,0.9313261253309797,0.9510878201975101,0.9362058881766064,normal,0.9292796742078842,0.8238165124338991,0.09553057859312236,0.075913541008844,2198,2041,demo+anthro,1.0
0.9166102024184071,0.9083003438268878,0.9262610326566638,0.9470051836997238,0.9341983731574411,shuffle_val,0.9264750271518247,0.8177409310970605,0.09659434043879041,0.07540250607015134,2198,2041,demo+anthro,1.0
0.9169276657442856,0.9123980742539903,0.928270079435128,0.9494074270267088,0.9354379049509166,mask_only,0.9284882302822058,0.8223721420578443,0.09588960303079684,0.07570089811794553,2198,2041,demo+anthro,1.0
0.9159622455555134,0.9122117689735663,0.9255218446601943,0.9482924901518114,0.9344616162899428,none,0.9272899931262056,0.8200889802127775,0.09756413778811991,0.07944709751984018,2198,2041,demo+anthro,1.0
0.9160759637617981,0.9146288089079552,0.9231807149161517,0.9486498417142785,0.9372073566154716,normal,0.927948537183131,0.8177838737921244,0.09817872426459484,0.08007242210545082,2198,2042,demo+anthro,1.0
0.9168554073007089,0.9123300580405023,0.9189563106796117,0.9469740730931091,0.9364061818643794,shuffle_val,0.9263044061956622,0.8137527335132116,0.09922726784942329,0.08008343758144405,2198,2042,demo+anthro,1.0
0.9168862059815776,0.9134932338653713,0.9206983671668137,0.9475063167143837,0.9369349572001002,mask_only,0.9271038161856493,0.8157549650013889,0.09951677621655922,0.08298558956973645,2198,2042,demo+anthro,1.0
0.9159184166635079,0.9132329979181125,0.9166857899382171,0.9462972071924359,0.9359197543369305,none,0.9256108332098408,0.8124524956844315,0.10048304077132664,0.08377114655815063,2198,2042,demo+anthro,1.0
0.9176739414730297,0.9133158002649674,0.9296778464254193,0.9493855655193578,0.9398787021426847,normal,0.9299863711650918,0.8244966302350804,0.09562961534521916,0.07211764581302835,2198,2043,demo+anthro,1.0
0.9173931996512642,0.9128485584505709,0.9240291262135922,0.9457809392880717,0.9389104252292217,shuffle_val,0.927792449766544,0.8196483170267589,0.09640658920437276,0.0708355260405232,2198,2043,demo+anthro,1.0
0.9175945756415602,0.9139762475553593,0.9265677405119153,0.9481377779459433,0.9393007117865396,mask_only,0.9291154106882635,0.8223262403589672,0.09605117911609559,0.07190891299921615,2198,2043,demo+anthro,1.0
0.9170212463515408,0.9138027569238534,0.9247462488967344,0.9472969507401382,0.9387021197939379,none,0.9283138645412411,0.8205753764862429,0.09789433637104986,0.0753152320427134,2198,2043,demo+anthro,1.0
